sim,type,true_ate,run,j,n,d
60,gn,-0.4,60,1,500,ls
60,hybrid_gn,-0.4,60,1,500,ls
60,none,-0.4,60,1,500,ls
60,shrunk,-0.4,60,1,500,ls
61,raw,-0.4,61,1,500,ls
61,raw,-0.4,61,1,500,ls
61,raw,-0.4,61,1,500,ls
61,raw,-0.4,61,1,500,ls
61,old,-0.4,61,1,500,ls
61,boot,-0.4,61,1,500,ls
61,all_boot,-0.4,61,1,500,ls
61,null,-0.4,61,1,500,ls
61,gn,-0.4,61,1,500,ls
61,hybrid_gn,-0.4,61,1,500,ls
61,none,-0.4,61,1,500,ls
61,shrunk,-0.4,61,1,500,ls
62,raw,-0.4,62,1,500,ls
62,raw,-0.4,62,1,500,ls
62,raw,-0.4,62,1,500,ls
62,raw,-0.4,62,1,500,ls
62,old,-0.4,62,1,500,ls
62,boot,-0.4,62,1,500,ls
62,all_boot,-0.4,62,1,500,ls
62,null,-0.4,62,1,500,ls
62,gn,-0.4,62,1,500,ls
62,hybrid_gn,-0.4,62,1,500,ls
62,none,-0.4,62,1,500,ls
62,shrunk,-0.4,62,1,500,ls
63,raw,-0.4,63,1,500,ls
63,raw,-0.4,63,1,500,ls
63,raw,-0.4,63,1,500,ls
63,raw,-0.4,63,1,500,ls
63,old,-0.4,63,1,500,ls
63,boot,-0.4,63,1,500,ls
63,all_boot,-0.4,63,1,500,ls
63,null,-0.4,63,1,500,ls
63,gn,-0.4,63,1,500,ls
63,hybrid_gn,-0.4,63,1,500,ls
63,none,-0.4,63,1,500,ls
63,shrunk,-0.4,63,1,500,ls
64,raw,-0.4,64,1,500,ls
64,raw,-0.4,64,1,500,ls
64,raw,-0.4,64,1,500,ls
64,raw,-0.4,64,1,500,ls
64,old,-0.4,64,1,500,ls
64,boot,-0.4,64,1,500,ls
64,all_boot,-0.4,64,1,500,ls
64,null,-0.4,64,1,500,ls
64,gn,-0.4,64,1,500,ls
64,hybrid_gn,-0.4,64,1,500,ls
64,none,-0.4,64,1,500,ls
64,shrunk,-0.4,64,1,500,ls
65,raw,-0.4,65,1,500,ls
65,raw,-0.4,65,1,500,ls
65,raw,-0.4,65,1,500,ls
65,raw,-0.4,65,1,500,ls
65,old,-0.4,65,1,500,ls
65,boot,-0.4,65,1,500,ls
65,all_boot,-0.4,65,1,500,ls
65,null,-0.4,65,1,500,ls
65,gn,-0.4,65,1,500,ls
65,hybrid_gn,-0.4,65,1,500,ls
65,none,-0.4,65,1,500,ls
65,shrunk,-0.4,65,1,500,ls
66,raw,-0.4,66,1,500,ls
66,raw,-0.4,66,1,500,ls
66,raw,-0.4,66,1,500,ls
66,raw,-0.4,66,1,500,ls
66,old,-0.4,66,1,500,ls
66,boot,-0.4,66,1,500,ls
66,all_boot,-0.4,66,1,500,ls
66,null,-0.4,66,1,500,ls
66,gn,-0.4,66,1,500,ls
66,hybrid_gn,-0.4,66,1,500,ls
66,none,-0.4,66,1,500,ls
66,shrunk,-0.4,66,1,500,ls
67,raw,-0.4,67,1,500,ls
67,raw,-0.4,67,1,500,ls
67,raw,-0.4,67,1,500,ls
67,raw,-0.4,67,1,500,ls
67,old,-0.4,67,1,500,ls
67,boot,-0.4,67,1,500,ls
67,all_boot,-0.4,67,1,500,ls
67,null,-0.4,67,1,500,ls
67,gn,-0.4,67,1,500,ls
67,hybrid_gn,-0.4,67,1,500,ls
67,none,-0.4,67,1,500,ls
67,shrunk,-0.4,67,1,500,ls
68,raw,-0.4,68,1,500,ls
68,raw,-0.4,68,1,500,ls
68,raw,-0.4,68,1,500,ls
68,raw,-0.4,68,1,500,ls
68,old,-0.4,68,1,500,ls
68,boot,-0.4,68,1,500,ls
68,all_boot,-0.4,68,1,500,ls
68,null,-0.4,68,1,500,ls
68,gn,-0.4,68,1,500,ls
68,hybrid_gn,-0.4,68,1,500,ls
68,none,-0.4,68,1,500,ls
68,shrunk,-0.4,68,1,500,ls
69,raw,-0.4,69,1,500,ls
69,raw,-0.4,69,1,500,ls
69,raw,-0.4,69,1,500,ls
69,raw,-0.4,69,1,500,ls
69,old,-0.4,69,1,500,ls
69,boot,-0.4,69,1,500,ls
69,all_boot,-0.4,69,1,500,ls
69,null,-0.4,69,1,500,ls
69,gn,-0.4,69,1,500,ls
69,hybrid_gn,-0.4,69,1,500,ls
69,none,-0.4,69,1,500,ls
69,shrunk,-0.4,69,1,500,ls
70,raw,-0.4,70,1,500,ls
70,raw,-0.4,70,1,500,ls
70,raw,-0.4,70,1,500,ls
70,raw,-0.4,70,1,500,ls
70,old,-0.4,70,1,500,ls
70,boot,-0.4,70,1,500,ls
70,all_boot,-0.4,70,1,500,ls
70,null,-0.4,70,1,500,ls
70,gn,-0.4,70,1,500,ls
70,hybrid_gn,-0.4,70,1,500,ls
70,none,-0.4,70,1,500,ls
70,shrunk,-0.4,70,1,500,ls
71,raw,-0.4,71,1,500,ls
71,raw,-0.4,71,1,500,ls
71,raw,-0.4,71,1,500,ls
71,raw,-0.4,71,1,500,ls
71,old,-0.4,71,1,500,ls
71,boot,-0.4,71,1,500,ls
71,all_boot,-0.4,71,1,500,ls
71,null,-0.4,71,1,500,ls
71,gn,-0.4,71,1,500,ls
71,hybrid_gn,-0.4,71,1,500,ls
71,none,-0.4,71,1,500,ls
71,shrunk,-0.4,71,1,500,ls
72,raw,-0.4,72,1,500,ls
72,raw,-0.4,72,1,500,ls
72,raw,-0.4,72,1,500,ls
72,raw,-0.4,72,1,500,ls
72,old,-0.4,72,1,500,ls
72,boot,-0.4,72,1,500,ls
72,all_boot,-0.4,72,1,500,ls
72,null,-0.4,72,1,500,ls
72,gn,-0.4,72,1,500,ls
72,hybrid_gn,-0.4,72,1,500,ls
72,none,-0.4,72,1,500,ls
72,shrunk,-0.4,72,1,500,ls
73,raw,-0.4,73,1,500,ls
73,raw,-0.4,73,1,500,ls
73,raw,-0.4,73,1,500,ls
73,raw,-0.4,73,1,500,ls
73,old,-0.4,73,1,500,ls
73,boot,-0.4,73,1,500,ls
73,all_boot,-0.4,73,1,500,ls
73,null,-0.4,73,1,500,ls
73,gn,-0.4,73,1,500,ls
73,hybrid_gn,-0.4,73,1,500,ls
73,none,-0.4,73,1,500,ls
73,shrunk,-0.4,73,1,500,ls
74,raw,-0.4,74,1,500,ls
74,raw,-0.4,74,1,500,ls
74,raw,-0.4,74,1,500,ls
74,raw,-0.4,74,1,500,ls
74,old,-0.4,74,1,500,ls
74,boot,-0.4,74,1,500,ls
74,all_boot,-0.4,74,1,500,ls
74,null,-0.4,74,1,500,ls
74,gn,-0.4,74,1,500,ls
74,hybrid_gn,-0.4,74,1,500,ls
74,none,-0.4,74,1,500,ls
74,shrunk,-0.4,74,1,500,ls
75,raw,-0.4,75,1,500,ls
75,raw,-0.4,75,1,500,ls
75,raw,-0.4,75,1,500,ls
75,raw,-0.4,75,1,500,ls
75,old,-0.4,75,1,500,ls
75,boot,-0.4,75,1,500,ls
75,all_boot,-0.4,75,1,500,ls
75,null,-0.4,75,1,500,ls
75,gn,-0.4,75,1,500,ls
75,hybrid_gn,-0.4,75,1,500,ls
75,none,-0.4,75,1,500,ls
75,shrunk,-0.4,75,1,500,ls
76,raw,-0.4,76,1,500,ls
76,raw,-0.4,76,1,500,ls
76,raw,-0.4,76,1,500,ls
76,raw,-0.4,76,1,500,ls
76,old,-0.4,76,1,500,ls
76,boot,-0.4,76,1,500,ls
76,all_boot,-0.4,76,1,500,ls
76,null,-0.4,76,1,500,ls
76,gn,-0.4,76,1,500,ls
76,hybrid_gn,-0.4,76,1,500,ls
76,none,-0.4,76,1,500,ls
76,shrunk,-0.4,76,1,500,ls
77,raw,-0.4,77,1,500,ls
77,raw,-0.4,77,1,500,ls
77,raw,-0.4,77,1,500,ls
77,raw,-0.4,77,1,500,ls
77,old,-0.4,77,1,500,ls
77,boot,-0.4,77,1,500,ls
77,all_boot,-0.4,77,1,500,ls
77,null,-0.4,77,1,500,ls
77,gn,-0.4,77,1,500,ls
77,hybrid_gn,-0.4,77,1,500,ls
77,none,-0.4,77,1,500,ls
77,shrunk,-0.4,77,1,500,ls
78,raw,-0.4,78,1,500,ls
78,raw,-0.4,78,1,500,ls
78,raw,-0.4,78,1,500,ls
78,raw,-0.4,78,1,500,ls
78,old,-0.4,78,1,500,ls
78,boot,-0.4,78,1,500,ls
78,all_boot,-0.4,78,1,500,ls
78,null,-0.4,78,1,500,ls
78,gn,-0.4,78,1,500,ls
78,hybrid_gn,-0.4,78,1,500,ls
78,none,-0.4,78,1,500,ls
78,shrunk,-0.4,78,1,500,ls
79,raw,-0.4,79,1,500,ls
79,raw,-0.4,79,1,500,ls
79,raw,-0.4,79,1,500,ls
79,raw,-0.4,79,1,500,ls
79,old,-0.4,79,1,500,ls
79,boot,-0.4,79,1,500,ls
79,all_boot,-0.4,79,1,500,ls
79,null,-0.4,79,1,500,ls
79,gn,-0.4,79,1,500,ls
79,hybrid_gn,-0.4,79,1,500,ls
79,none,-0.4,79,1,500,ls
79,shrunk,-0.4,79,1,500,ls
80,raw,-0.4,80,1,500,ls
80,raw,-0.4,80,1,500,ls
80,raw,-0.4,80,1,500,ls
80,raw,-0.4,80,1,500,ls
80,old,-0.4,80,1,500,ls
80,boot,-0.4,80,1,500,ls
80,all_boot,-0.4,80,1,500,ls
80,null,-0.4,80,1,500,ls
80,gn,-0.4,80,1,500,ls
80,hybrid_gn,-0.4,80,1,500,ls
80,none,-0.4,80,1,500,ls
80,shrunk,-0.4,80,1,500,ls
81,raw,-0.4,81,1,500,ls
81,raw,-0.4,81,1,500,ls
81,raw,-0.4,81,1,500,ls
81,raw,-0.4,81,1,500,ls
81,old,-0.4,81,1,500,ls
81,boot,-0.4,81,1,500,ls
81,all_boot,-0.4,81,1,500,ls
81,null,-0.4,81,1,500,ls
81,gn,-0.4,81,1,500,ls
81,hybrid_gn,-0.4,81,1,500,ls
81,none,-0.4,81,1,500,ls
81,shrunk,-0.4,81,1,500,ls
82,raw,-0.4,82,1,500,ls
82,raw,-0.4,82,1,500,ls
82,raw,-0.4,82,1,500,ls
82,raw,-0.4,82,1,500,ls
82,old,-0.4,82,1,500,ls
82,boot,-0.4,82,1,500,ls
82,all_boot,-0.4,82,1,500,ls
82,null,-0.4,82,1,500,ls
82,gn,-0.4,82,1,500,ls
82,hybrid_gn,-0.4,82,1,500,ls
82,none,-0.4,82,1,500,ls
82,shrunk,-0.4,82,1,500,ls
83,raw,-0.4,83,1,500,ls
83,raw,-0.4,83,1,500,ls
83,raw,-0.4,83,1,500,ls
83,raw,-0.4,83,1,500,ls
83,old,-0.4,83,1,500,ls
83,boot,-0.4,83,1,500,ls
83,all_boot,-0.4,83,1,500,ls
83,null,-0.4,83,1,500,ls
83,gn,-0.4,83,1,500,ls
83,hybrid_gn,-0.4,83,1,500,ls
83,none,-0.4,83,1,500,ls
83,shrunk,-0.4,83,1,500,ls
84,raw,-0.4,84,1,500,ls
84,raw,-0.4,84,1,500,ls
84,raw,-0.4,84,1,500,ls
84,raw,-0.4,84,1,500,ls
84,old,-0.4,84,1,500,ls
84,boot,-0.4,84,1,500,ls
84,all_boot,-0.4,84,1,500,ls
84,null,-0.4,84,1,500,ls
84,gn,-0.4,84,1,500,ls
84,hybrid_gn,-0.4,84,1,500,ls
84,none,-0.4,84,1,500,ls
84,shrunk,-0.4,84,1,500,ls
85,raw,-0.4,85,1,500,ls
85,raw,-0.4,85,1,500,ls
85,raw,-0.4,85,1,500,ls
85,raw,-0.4,85,1,500,ls
85,old,-0.4,85,1,500,ls
85,boot,-0.4,85,1,500,ls
85,all_boot,-0.4,85,1,500,ls
85,null,-0.4,85,1,500,ls
85,gn,-0.4,85,1,500,ls
85,hybrid_gn,-0.4,85,1,500,ls
85,none,-0.4,85,1,500,ls
85,shrunk,-0.4,85,1,500,ls
86,raw,-0.4,86,1,500,ls
86,raw,-0.4,86,1,500,ls
86,raw,-0.4,86,1,500,ls
86,raw,-0.4,86,1,500,ls
86,old,-0.4,86,1,500,ls
86,boot,-0.4,86,1,500,ls
86,all_boot,-0.4,86,1,500,ls
86,null,-0.4,86,1,500,ls
86,gn,-0.4,86,1,500,ls
86,hybrid_gn,-0.4,86,1,500,ls
86,none,-0.4,86,1,500,ls
86,shrunk,-0.4,86,1,500,ls
87,raw,-0.4,87,1,500,ls
87,raw,-0.4,87,1,500,ls
87,raw,-0.4,87,1,500,ls
87,raw,-0.4,87,1,500,ls
87,old,-0.4,87,1,500,ls
87,boot,-0.4,87,1,500,ls
87,all_boot,-0.4,87,1,500,ls
87,null,-0.4,87,1,500,ls
87,gn,-0.4,87,1,500,ls
87,hybrid_gn,-0.4,87,1,500,ls
87,none,-0.4,87,1,500,ls
87,shrunk,-0.4,87,1,500,ls
88,raw,-0.4,88,1,500,ls
88,raw,-0.4,88,1,500,ls
88,raw,-0.4,88,1,500,ls
88,raw,-0.4,88,1,500,ls
88,old,-0.4,88,1,500,ls
88,boot,-0.4,88,1,500,ls
88,all_boot,-0.4,88,1,500,ls
88,null,-0.4,88,1,500,ls
88,gn,-0.4,88,1,500,ls
88,hybrid_gn,-0.4,88,1,500,ls
88,none,-0.4,88,1,500,ls
88,shrunk,-0.4,88,1,500,ls
89,raw,-0.4,89,1,500,ls
89,raw,-0.4,89,1,500,ls
89,raw,-0.4,89,1,500,ls
89,raw,-0.4,89,1,500,ls
89,old,-0.4,89,1,500,ls
89,boot,-0.4,89,1,500,ls
89,all_boot,-0.4,89,1,500,ls
89,null,-0.4,89,1,500,ls
89,gn,-0.4,89,1,500,ls
89,hybrid_gn,-0.4,89,1,500,ls
89,none,-0.4,89,1,500,ls
89,shrunk,-0.4,89,1,500,ls
90,raw,-0.4,90,1,500,ls
90,raw,-0.4,90,1,500,ls
90,raw,-0.4,90,1,500,ls
90,raw,-0.4,90,1,500,ls
90,old,-0.4,90,1,500,ls
90,boot,-0.4,90,1,500,ls
90,all_boot,-0.4,90,1,500,ls
90,null,-0.4,90,1,500,ls
90,gn,-0.4,90,1,500,ls
90,hybrid_gn,-0.4,90,1,500,ls
90,none,-0.4,90,1,500,ls
90,shrunk,-0.4,90,1,500,ls
91,raw,-0.4,91,1,500,ls
91,raw,-0.4,91,1,500,ls
91,raw,-0.4,91,1,500,ls
91,raw,-0.4,91,1,500,ls
91,old,-0.4,91,1,500,ls
91,boot,-0.4,91,1,500,ls
91,all_boot,-0.4,91,1,500,ls
91,null,-0.4,91,1,500,ls
91,gn,-0.4,91,1,500,ls
91,hybrid_gn,-0.4,91,1,500,ls
91,none,-0.4,91,1,500,ls
91,shrunk,-0.4,91,1,500,ls
92,raw,-0.4,92,1,500,ls
92,raw,-0.4,92,1,500,ls
92,raw,-0.4,92,1,500,ls
92,raw,-0.4,92,1,500,ls
92,old,-0.4,92,1,500,ls
92,boot,-0.4,92,1,500,ls
92,all_boot,-0.4,92,1,500,ls
92,null,-0.4,92,1,500,ls
92,gn,-0.4,92,1,500,ls
92,hybrid_gn,-0.4,92,1,500,ls
92,none,-0.4,92,1,500,ls
92,shrunk,-0.4,92,1,500,ls
93,raw,-0.4,93,1,500,ls
93,raw,-0.4,93,1,500,ls
93,raw,-0.4,93,1,500,ls
93,raw,-0.4,93,1,500,ls
93,old,-0.4,93,1,500,ls
93,boot,-0.4,93,1,500,ls
93,all_boot,-0.4,93,1,500,ls
93,null,-0.4,93,1,500,ls
93,gn,-0.4,93,1,500,ls
93,hybrid_gn,-0.4,93,1,500,ls
93,none,-0.4,93,1,500,ls
93,shrunk,-0.4,93,1,500,ls
94,raw,-0.4,94,1,500,ls
94,raw,-0.4,94,1,500,ls
94,raw,-0.4,94,1,500,ls
94,raw,-0.4,94,1,500,ls
94,old,-0.4,94,1,500,ls
94,boot,-0.4,94,1,500,ls
94,all_boot,-0.4,94,1,500,ls
94,null,-0.4,94,1,500,ls
94,gn,-0.4,94,1,500,ls
94,hybrid_gn,-0.4,94,1,500,ls
94,none,-0.4,94,1,500,ls
94,shrunk,-0.4,94,1,500,ls
95,raw,-0.4,95,1,500,ls
95,raw,-0.4,95,1,500,ls
95,raw,-0.4,95,1,500,ls
95,raw,-0.4,95,1,500,ls
95,old,-0.4,95,1,500,ls
95,boot,-0.4,95,1,500,ls
95,all_boot,-0.4,95,1,500,ls
95,null,-0.4,95,1,500,ls
95,gn,-0.4,95,1,500,ls
95,hybrid_gn,-0.4,95,1,500,ls
95,none,-0.4,95,1,500,ls
95,shrunk,-0.4,95,1,500,ls
96,raw,-0.4,96,1,500,ls
96,raw,-0.4,96,1,500,ls
96,raw,-0.4,96,1,500,ls
96,raw,-0.4,96,1,500,ls
96,old,-0.4,96,1,500,ls
96,boot,-0.4,96,1,500,ls
96,all_boot,-0.4,96,1,500,ls
96,null,-0.4,96,1,500,ls
96,gn,-0.4,96,1,500,ls
96,hybrid_gn,-0.4,96,1,500,ls
96,none,-0.4,96,1,500,ls
96,shrunk,-0.4,96,1,500,ls
97,raw,-0.4,97,1,500,ls
97,raw,-0.4,97,1,500,ls
97,raw,-0.4,97,1,500,ls
97,raw,-0.4,97,1,500,ls
97,old,-0.4,97,1,500,ls
97,boot,-0.4,97,1,500,ls
97,all_boot,-0.4,97,1,500,ls
97,null,-0.4,97,1,500,ls
97,gn,-0.4,97,1,500,ls
97,hybrid_gn,-0.4,97,1,500,ls
97,none,-0.4,97,1,500,ls
97,shrunk,-0.4,97,1,500,ls
98,raw,-0.4,98,1,500,ls
98,raw,-0.4,98,1,500,ls
98,raw,-0.4,98,1,500,ls
98,raw,-0.4,98,1,500,ls
98,old,-0.4,98,1,500,ls
98,boot,-0.4,98,1,500,ls
98,all_boot,-0.4,98,1,500,ls
98,null,-0.4,98,1,500,ls
98,gn,-0.4,98,1,500,ls
98,hybrid_gn,-0.4,98,1,500,ls
98,none,-0.4,98,1,500,ls
98,shrunk,-0.4,98,1,500,ls
99,raw,-0.4,99,1,500,ls
99,raw,-0.4,99,1,500,ls
99,raw,-0.4,99,1,500,ls
99,raw,-0.4,99,1,500,ls
99,old,-0.4,99,1,500,ls
99,boot,-0.4,99,1,500,ls
99,all_boot,-0.4,99,1,500,ls
99,null,-0.4,99,1,500,ls
99,gn,-0.4,99,1,500,ls
99,hybrid_gn,-0.4,99,1,500,ls
99,none,-0.4,99,1,500,ls
99,shrunk,-0.4,99,1,500,ls
100,raw,-0.4,100,1,500,ls
100,raw,-0.4,100,1,500,ls
100,raw,-0.4,100,1,500,ls
100,raw,-0.4,100,1,500,ls
100,old,-0.4,100,1,500,ls
100,boot,-0.4,100,1,500,ls
100,all_boot,-0.4,100,1,500,ls
100,null,-0.4,100,1,500,ls
100,gn,-0.4,100,1,500,ls
100,hybrid_gn,-0.4,100,1,500,ls
100,none,-0.4,100,1,500,ls
100,shrunk,-0.4,100,1,500,ls
101,raw,-0.4,101,1,500,ls
101,raw,-0.4,101,1,500,ls
101,raw,-0.4,101,1,500,ls
101,raw,-0.4,101,1,500,ls
101,old,-0.4,101,1,500,ls
101,boot,-0.4,101,1,500,ls
101,all_boot,-0.4,101,1,500,ls
101,null,-0.4,101,1,500,ls
101,gn,-0.4,101,1,500,ls
101,hybrid_gn,-0.4,101,1,500,ls
101,none,-0.4,101,1,500,ls
101,shrunk,-0.4,101,1,500,ls
102,raw,-0.4,102,1,500,ls
102,raw,-0.4,102,1,500,ls
102,raw,-0.4,102,1,500,ls
102,raw,-0.4,102,1,500,ls
102,old,-0.4,102,1,500,ls
102,boot,-0.4,102,1,500,ls
102,all_boot,-0.4,102,1,500,ls
102,null,-0.4,102,1,500,ls
102,gn,-0.4,102,1,500,ls
102,hybrid_gn,-0.4,102,1,500,ls
102,none,-0.4,102,1,500,ls
102,shrunk,-0.4,102,1,500,ls
103,raw,-0.4,103,1,500,ls
103,raw,-0.4,103,1,500,ls
103,raw,-0.4,103,1,500,ls
103,raw,-0.4,103,1,500,ls
103,old,-0.4,103,1,500,ls
103,boot,-0.4,103,1,500,ls
103,all_boot,-0.4,103,1,500,ls
103,null,-0.4,103,1,500,ls
103,gn,-0.4,103,1,500,ls
103,hybrid_gn,-0.4,103,1,500,ls
103,none,-0.4,103,1,500,ls
103,shrunk,-0.4,103,1,500,ls
104,raw,-0.4,104,1,500,ls
104,raw,-0.4,104,1,500,ls
104,raw,-0.4,104,1,500,ls
104,raw,-0.4,104,1,500,ls
104,old,-0.4,104,1,500,ls
104,boot,-0.4,104,1,500,ls
104,all_boot,-0.4,104,1,500,ls
104,null,-0.4,104,1,500,ls
104,gn,-0.4,104,1,500,ls
104,hybrid_gn,-0.4,104,1,500,ls
104,none,-0.4,104,1,500,ls
104,shrunk,-0.4,104,1,500,ls
105,raw,-0.4,105,1,500,ls
105,raw,-0.4,105,1,500,ls
105,raw,-0.4,105,1,500,ls
105,raw,-0.4,105,1,500,ls
105,old,-0.4,105,1,500,ls
105,boot,-0.4,105,1,500,ls
105,all_boot,-0.4,105,1,500,ls
105,null,-0.4,105,1,500,ls
105,gn,-0.4,105,1,500,ls
105,hybrid_gn,-0.4,105,1,500,ls
105,none,-0.4,105,1,500,ls
105,shrunk,-0.4,105,1,500,ls
106,raw,-0.4,106,1,500,ls
106,raw,-0.4,106,1,500,ls
106,raw,-0.4,106,1,500,ls
106,raw,-0.4,106,1,500,ls
106,old,-0.4,106,1,500,ls
106,boot,-0.4,106,1,500,ls
106,all_boot,-0.4,106,1,500,ls
106,null,-0.4,106,1,500,ls
106,gn,-0.4,106,1,500,ls
106,hybrid_gn,-0.4,106,1,500,ls
106,none,-0.4,106,1,500,ls
106,shrunk,-0.4,106,1,500,ls
107,raw,-0.4,107,1,500,ls
107,raw,-0.4,107,1,500,ls
107,raw,-0.4,107,1,500,ls
107,raw,-0.4,107,1,500,ls
107,old,-0.4,107,1,500,ls
107,boot,-0.4,107,1,500,ls
107,all_boot,-0.4,107,1,500,ls
107,null,-0.4,107,1,500,ls
107,gn,-0.4,107,1,500,ls
107,hybrid_gn,-0.4,107,1,500,ls
107,none,-0.4,107,1,500,ls
107,shrunk,-0.4,107,1,500,ls
108,raw,-0.4,108,1,500,ls
108,raw,-0.4,108,1,500,ls
108,raw,-0.4,108,1,500,ls
108,raw,-0.4,108,1,500,ls
108,old,-0.4,108,1,500,ls
108,boot,-0.4,108,1,500,ls
108,all_boot,-0.4,108,1,500,ls
108,null,-0.4,108,1,500,ls
108,gn,-0.4,108,1,500,ls
108,hybrid_gn,-0.4,108,1,500,ls
108,none,-0.4,108,1,500,ls
108,shrunk,-0.4,108,1,500,ls
109,raw,-0.4,109,1,500,ls
109,raw,-0.4,109,1,500,ls
109,raw,-0.4,109,1,500,ls
109,raw,-0.4,109,1,500,ls
109,old,-0.4,109,1,500,ls
109,boot,-0.4,109,1,500,ls
109,all_boot,-0.4,109,1,500,ls
109,null,-0.4,109,1,500,ls
109,gn,-0.4,109,1,500,ls
109,hybrid_gn,-0.4,109,1,500,ls
109,none,-0.4,109,1,500,ls
109,shrunk,-0.4,109,1,500,ls
110,raw,-0.4,110,1,500,ls
110,raw,-0.4,110,1,500,ls
110,raw,-0.4,110,1,500,ls
110,raw,-0.4,110,1,500,ls
110,old,-0.4,110,1,500,ls
110,boot,-0.4,110,1,500,ls
110,all_boot,-0.4,110,1,500,ls
110,null,-0.4,110,1,500,ls
110,gn,-0.4,110,1,500,ls
110,hybrid_gn,-0.4,110,1,500,ls
110,none,-0.4,110,1,500,ls
110,shrunk,-0.4,110,1,500,ls
111,raw,-0.4,111,1,500,ls
111,raw,-0.4,111,1,500,ls
111,raw,-0.4,111,1,500,ls
111,raw,-0.4,111,1,500,ls
111,old,-0.4,111,1,500,ls
111,boot,-0.4,111,1,500,ls
111,all_boot,-0.4,111,1,500,ls
111,null,-0.4,111,1,500,ls
111,gn,-0.4,111,1,500,ls
111,hybrid_gn,-0.4,111,1,500,ls
111,none,-0.4,111,1,500,ls
111,shrunk,-0.4,111,1,500,ls
112,raw,-0.4,112,1,500,ls
112,raw,-0.4,112,1,500,ls
112,raw,-0.4,112,1,500,ls
112,raw,-0.4,112,1,500,ls
112,old,-0.4,112,1,500,ls
112,boot,-0.4,112,1,500,ls
112,all_boot,-0.4,112,1,500,ls
112,null,-0.4,112,1,500,ls
112,gn,-0.4,112,1,500,ls
112,hybrid_gn,-0.4,112,1,500,ls
112,none,-0.4,112,1,500,ls
112,shrunk,-0.4,112,1,500,ls
113,raw,-0.4,113,1,500,ls
113,raw,-0.4,113,1,500,ls
113,raw,-0.4,113,1,500,ls
113,raw,-0.4,113,1,500,ls
113,old,-0.4,113,1,500,ls
113,boot,-0.4,113,1,500,ls
113,all_boot,-0.4,113,1,500,ls
113,null,-0.4,113,1,500,ls
113,gn,-0.4,113,1,500,ls
113,hybrid_gn,-0.4,113,1,500,ls
113,none,-0.4,113,1,500,ls
113,shrunk,-0.4,113,1,500,ls
114,raw,-0.4,114,1,500,ls
114,raw,-0.4,114,1,500,ls
114,raw,-0.4,114,1,500,ls
114,raw,-0.4,114,1,500,ls
114,old,-0.4,114,1,500,ls
114,boot,-0.4,114,1,500,ls
114,all_boot,-0.4,114,1,500,ls
114,null,-0.4,114,1,500,ls
114,gn,-0.4,114,1,500,ls
114,hybrid_gn,-0.4,114,1,500,ls
114,none,-0.4,114,1,500,ls
114,shrunk,-0.4,114,1,500,ls
115,raw,-0.4,115,1,500,ls
115,raw,-0.4,115,1,500,ls
115,raw,-0.4,115,1,500,ls
115,raw,-0.4,115,1,500,ls
115,old,-0.4,115,1,500,ls
115,boot,-0.4,115,1,500,ls
115,all_boot,-0.4,115,1,500,ls
115,null,-0.4,115,1,500,ls
115,gn,-0.4,115,1,500,ls
115,hybrid_gn,-0.4,115,1,500,ls
115,none,-0.4,115,1,500,ls
115,shrunk,-0.4,115,1,500,ls
116,raw,-0.4,116,1,500,ls
116,raw,-0.4,116,1,500,ls
116,raw,-0.4,116,1,500,ls
116,raw,-0.4,116,1,500,ls
116,old,-0.4,116,1,500,ls
116,boot,-0.4,116,1,500,ls
116,all_boot,-0.4,116,1,500,ls
116,null,-0.4,116,1,500,ls
116,gn,-0.4,116,1,500,ls
116,hybrid_gn,-0.4,116,1,500,ls
116,none,-0.4,116,1,500,ls
116,shrunk,-0.4,116,1,500,ls
117,raw,-0.4,117,1,500,ls
117,raw,-0.4,117,1,500,ls
117,raw,-0.4,117,1,500,ls
117,raw,-0.4,117,1,500,ls
117,old,-0.4,117,1,500,ls
117,boot,-0.4,117,1,500,ls
117,all_boot,-0.4,117,1,500,ls
117,null,-0.4,117,1,500,ls
117,gn,-0.4,117,1,500,ls
117,hybrid_gn,-0.4,117,1,500,ls
117,none,-0.4,117,1,500,ls
117,shrunk,-0.4,117,1,500,ls
118,raw,-0.4,118,1,500,ls
118,raw,-0.4,118,1,500,ls
118,raw,-0.4,118,1,500,ls
118,raw,-0.4,118,1,500,ls
118,old,-0.4,118,1,500,ls
118,boot,-0.4,118,1,500,ls
118,all_boot,-0.4,118,1,500,ls
118,null,-0.4,118,1,500,ls
118,gn,-0.4,118,1,500,ls
118,hybrid_gn,-0.4,118,1,500,ls
118,none,-0.4,118,1,500,ls
118,shrunk,-0.4,118,1,500,ls
119,raw,-0.4,119,1,500,ls
119,raw,-0.4,119,1,500,ls
119,raw,-0.4,119,1,500,ls
119,raw,-0.4,119,1,500,ls
119,old,-0.4,119,1,500,ls
119,boot,-0.4,119,1,500,ls
119,all_boot,-0.4,119,1,500,ls
119,null,-0.4,119,1,500,ls
119,gn,-0.4,119,1,500,ls
119,hybrid_gn,-0.4,119,1,500,ls
119,none,-0.4,119,1,500,ls
119,shrunk,-0.4,119,1,500,ls
120,raw,-0.4,120,1,500,ls
120,raw,-0.4,120,1,500,ls
120,raw,-0.4,120,1,500,ls
120,raw,-0.4,120,1,500,ls
120,old,-0.4,120,1,500,ls
