sim,ate,type,run,j,n,d
102,40.4405344872685,hybrid_gn,102,1,50,ks
103,40.26271128902559,old,103,1,50,ks
103,40.262796111358156,boot,103,1,50,ks
103,40.26098057861298,all_boot,103,1,50,ks
103,38.636229868139914,null,103,1,50,ks
103,39.928534697334236,gn,103,1,50,ks
103,38.636229868139914,hybrid_gn,103,1,50,ks
104,39.26016957833048,old,104,1,50,ks
104,39.261113313080195,boot,104,1,50,ks
104,39.26114545428315,all_boot,104,1,50,ks
104,39.209163886596876,null,104,1,50,ks
104,40.009154243401994,gn,104,1,50,ks
104,39.209163886596876,hybrid_gn,104,1,50,ks
105,39.78599220689185,old,105,1,50,ks
105,39.79241788773824,boot,105,1,50,ks
105,39.79760607340166,all_boot,105,1,50,ks
105,33.96897153855607,null,105,1,50,ks
105,38.711456434454156,gn,105,1,50,ks
105,33.96897153855607,hybrid_gn,105,1,50,ks
106,40.073305365111914,old,106,1,50,ks
106,40.073594612321024,boot,106,1,50,ks
106,40.067666735856385,all_boot,106,1,50,ks
106,35.447370916238796,null,106,1,50,ks
106,40.12235797297675,gn,106,1,50,ks
106,35.447370916238796,hybrid_gn,106,1,50,ks
107,40.02385602293452,old,107,1,50,ks
107,40.025470934050986,boot,107,1,50,ks
107,40.020650131134985,all_boot,107,1,50,ks
107,34.66243594070505,null,107,1,50,ks
107,38.138177302213776,gn,107,1,50,ks
107,34.66243594070505,hybrid_gn,107,1,50,ks
108,39.545424043670835,old,108,1,50,ks
108,39.55865284983515,boot,108,1,50,ks
108,39.55333874023413,all_boot,108,1,50,ks
108,37.51398782124005,null,108,1,50,ks
108,39.40037795378933,gn,108,1,50,ks
108,37.51398782124005,hybrid_gn,108,1,50,ks
109,40.12562456617492,old,109,1,50,ks
109,40.12416748989628,boot,109,1,50,ks
109,40.12319215025681,all_boot,109,1,50,ks
109,40.06814971560444,null,109,1,50,ks
109,41.48537072138882,gn,109,1,50,ks
109,40.06814971560444,hybrid_gn,109,1,50,ks
110,39.8210270671258,old,110,1,50,ks
110,39.8158975336674,boot,110,1,50,ks
110,39.82426579696728,all_boot,110,1,50,ks
110,37.516490062781685,null,110,1,50,ks
110,39.214172370197346,gn,110,1,50,ks
110,37.516490062781685,hybrid_gn,110,1,50,ks
111,40.194297107584816,old,111,1,50,ks
111,40.19701842261421,boot,111,1,50,ks
111,40.201503752880974,all_boot,111,1,50,ks
111,24.196555877124325,null,111,1,50,ks
111,35.96660679022157,gn,111,1,50,ks
111,24.196555877124325,hybrid_gn,111,1,50,ks
112,40.2301408041808,old,112,1,50,ks
112,40.23113982457797,boot,112,1,50,ks
112,40.23250611349136,all_boot,112,1,50,ks
112,36.192999630152705,null,112,1,50,ks
112,38.5937430444167,gn,112,1,50,ks
112,36.192999630152705,hybrid_gn,112,1,50,ks
113,39.77699027184026,old,113,1,50,ks
113,39.772829684222124,boot,113,1,50,ks
113,39.77704992802283,all_boot,113,1,50,ks
113,29.96361305727932,null,113,1,50,ks
113,36.995851549430284,gn,113,1,50,ks
113,29.96361305727932,hybrid_gn,113,1,50,ks
114,39.43219658480629,old,114,1,50,ks
114,39.439974351087564,boot,114,1,50,ks
114,39.428573921483604,all_boot,114,1,50,ks
114,32.277188810318755,null,114,1,50,ks
114,38.31170847031461,gn,114,1,50,ks
114,32.277188810318755,hybrid_gn,114,1,50,ks
115,39.894237187137406,old,115,1,50,ks
115,39.88630210695562,boot,115,1,50,ks
115,39.88934304505966,all_boot,115,1,50,ks
115,40.128188286100794,null,115,1,50,ks
115,40.089471561284846,gn,115,1,50,ks
115,40.128188286100794,hybrid_gn,115,1,50,ks
116,40.73566168141159,old,116,1,50,ks
116,40.74169717184085,boot,116,1,50,ks
116,40.73826063066393,all_boot,116,1,50,ks
116,34.30902401405991,null,116,1,50,ks
116,40.05660601741302,gn,116,1,50,ks
116,34.30902401405991,hybrid_gn,116,1,50,ks
117,39.7972567479387,old,117,1,50,ks
117,39.821155006694944,boot,117,1,50,ks
117,39.787659869943745,all_boot,117,1,50,ks
117,30.815311911348672,null,117,1,50,ks
117,37.46782316538095,gn,117,1,50,ks
117,30.815311911348672,hybrid_gn,117,1,50,ks
118,40.038720925564675,old,118,1,50,ks
118,40.004111391438045,boot,118,1,50,ks
118,40.030975234689926,all_boot,118,1,50,ks
118,32.49131591538141,null,118,1,50,ks
118,36.5909182041181,gn,118,1,50,ks
118,32.49131591538141,hybrid_gn,118,1,50,ks
119,40.21458296730673,old,119,1,50,ks
119,40.21166581570856,boot,119,1,50,ks
119,40.21261468812796,all_boot,119,1,50,ks
119,34.19896695072713,null,119,1,50,ks
119,35.743834537628715,gn,119,1,50,ks
119,34.19896695072713,hybrid_gn,119,1,50,ks
120,39.85960687683105,old,120,1,50,ks
120,39.86325701777462,boot,120,1,50,ks
120,39.86195705568748,all_boot,120,1,50,ks
120,24.195298318899525,null,120,1,50,ks
120,34.74880228473371,gn,120,1,50,ks
120,24.195298318899525,hybrid_gn,120,1,50,ks
121,40.113282890183044,old,121,1,50,ks
121,40.110933118146185,boot,121,1,50,ks
121,40.1083704641486,all_boot,121,1,50,ks
121,37.049840507652725,null,121,1,50,ks
121,40.108273417506105,gn,121,1,50,ks
121,37.049840507652725,hybrid_gn,121,1,50,ks
122,40.544591077407304,old,122,1,50,ks
122,40.54489973276343,boot,122,1,50,ks
122,40.543205336774406,all_boot,122,1,50,ks
122,36.8141857393855,null,122,1,50,ks
122,38.968036769250276,gn,122,1,50,ks
122,36.8141857393855,hybrid_gn,122,1,50,ks
123,39.908720651695255,old,123,1,50,ks
123,39.911818735099885,boot,123,1,50,ks
123,39.91155102016657,all_boot,123,1,50,ks
123,35.45629146265714,null,123,1,50,ks
123,38.420693927204695,gn,123,1,50,ks
123,35.45629146265714,hybrid_gn,123,1,50,ks
124,40.404956962142094,old,124,1,50,ks
124,40.40303032793206,boot,124,1,50,ks
124,40.399739388191946,all_boot,124,1,50,ks
124,40.32943823388841,null,124,1,50,ks
124,43.272234426960154,gn,124,1,50,ks
124,40.32943823388841,hybrid_gn,124,1,50,ks
125,39.55770544782594,old,125,1,50,ks
125,39.552464653871624,boot,125,1,50,ks
125,39.55772288041608,all_boot,125,1,50,ks
125,30.702005745470043,null,125,1,50,ks
125,35.247732820169446,gn,125,1,50,ks
125,30.702005745470043,hybrid_gn,125,1,50,ks
126,40.36800687620576,old,126,1,50,ks
126,40.36558221960067,boot,126,1,50,ks
126,40.36512169176361,all_boot,126,1,50,ks
126,32.43428665612026,null,126,1,50,ks
126,37.93038002840885,gn,126,1,50,ks
126,32.43428665612026,hybrid_gn,126,1,50,ks
127,39.87077315580832,old,127,1,50,ks
127,39.87090687022106,boot,127,1,50,ks
127,39.870769012658265,all_boot,127,1,50,ks
127,33.48293969453274,null,127,1,50,ks
127,39.34838037246934,gn,127,1,50,ks
127,33.48293969453274,hybrid_gn,127,1,50,ks
128,40.402137761997274,old,128,1,50,ks
128,40.40208442431088,boot,128,1,50,ks
128,40.40304351145037,all_boot,128,1,50,ks
128,35.68859200570766,null,128,1,50,ks
128,39.66193995347834,gn,128,1,50,ks
128,35.68859200570766,hybrid_gn,128,1,50,ks
129,40.04878259147062,old,129,1,50,ks
129,40.0506529865072,boot,129,1,50,ks
129,40.04756141438327,all_boot,129,1,50,ks
129,36.99728548481863,null,129,1,50,ks
129,39.28236813763962,gn,129,1,50,ks
129,36.99728548481863,hybrid_gn,129,1,50,ks
130,39.906763950926766,old,130,1,50,ks
130,39.942722667543904,boot,130,1,50,ks
130,39.960186543863344,all_boot,130,1,50,ks
130,22.96858720200609,null,130,1,50,ks
130,34.68666543375919,gn,130,1,50,ks
130,22.96858720200609,hybrid_gn,130,1,50,ks
131,39.95228450751271,old,131,1,50,ks
131,39.95447557961352,boot,131,1,50,ks
131,39.95442926268562,all_boot,131,1,50,ks
131,37.939242448227304,null,131,1,50,ks
131,39.52559100849082,gn,131,1,50,ks
131,37.939242448227304,hybrid_gn,131,1,50,ks
132,40.09421234457504,old,132,1,50,ks
132,40.09972939659334,boot,132,1,50,ks
132,40.10066902634817,all_boot,132,1,50,ks
132,40.4194271568521,null,132,1,50,ks
132,40.675258079302,gn,132,1,50,ks
132,40.4194271568521,hybrid_gn,132,1,50,ks
133,40.0273946877053,old,133,1,50,ks
133,40.02901956612786,boot,133,1,50,ks
133,40.033272000511815,all_boot,133,1,50,ks
133,34.25543333086471,null,133,1,50,ks
133,36.17994355256954,gn,133,1,50,ks
133,34.25543333086471,hybrid_gn,133,1,50,ks
134,40.010018639123366,old,134,1,50,ks
134,40.01247945020934,boot,134,1,50,ks
134,40.01228048208145,all_boot,134,1,50,ks
134,21.510218673438022,null,134,1,50,ks
134,31.901343425717883,gn,134,1,50,ks
134,21.510218673438022,hybrid_gn,134,1,50,ks
135,40.03006823264844,old,135,1,50,ks
135,40.0283766482419,boot,135,1,50,ks
135,40.023705373072936,all_boot,135,1,50,ks
135,38.43575854040152,null,135,1,50,ks
135,39.44098985318572,gn,135,1,50,ks
135,38.43575854040152,hybrid_gn,135,1,50,ks
136,40.0582566090619,old,136,1,50,ks
136,40.06868227120717,boot,136,1,50,ks
136,40.06687936450892,all_boot,136,1,50,ks
136,42.884132714577696,null,136,1,50,ks
136,41.087333009173996,gn,136,1,50,ks
136,42.884132714577696,hybrid_gn,136,1,50,ks
137,39.408063144828276,old,137,1,50,ks
137,39.40965190805914,boot,137,1,50,ks
137,39.40483515875556,all_boot,137,1,50,ks
137,39.41307517698867,null,137,1,50,ks
137,42.28428799782193,gn,137,1,50,ks
137,39.41307517698867,hybrid_gn,137,1,50,ks
138,39.62928213361045,old,138,1,50,ks
138,39.60950287356799,boot,138,1,50,ks
138,39.610352327621676,all_boot,138,1,50,ks
138,28.944007354361407,null,138,1,50,ks
138,38.960194995036275,gn,138,1,50,ks
138,28.944007354361407,hybrid_gn,138,1,50,ks
139,40.14848049564037,old,139,1,50,ks
139,40.09007649468762,boot,139,1,50,ks
139,40.07195775703415,all_boot,139,1,50,ks
139,38.14864402780816,null,139,1,50,ks
139,39.697740544861546,gn,139,1,50,ks
139,38.14864402780816,hybrid_gn,139,1,50,ks
140,40.143510450031414,old,140,1,50,ks
140,40.14351045003141,boot,140,1,50,ks
140,40.143510450031414,all_boot,140,1,50,ks
140,31.492476062235415,null,140,1,50,ks
140,37.52084490291545,gn,140,1,50,ks
140,31.492476062235415,hybrid_gn,140,1,50,ks
141,40.20194645549537,old,141,1,50,ks
141,40.20194645549537,boot,141,1,50,ks
141,40.201946455495374,all_boot,141,1,50,ks
141,45.68176989885363,null,141,1,50,ks
141,40.2251311304055,gn,141,1,50,ks
141,45.68176989885363,hybrid_gn,141,1,50,ks
142,40.247773619826376,old,142,1,50,ks
142,40.26695385189887,boot,142,1,50,ks
142,40.2645702385603,all_boot,142,1,50,ks
142,46.86037900828264,null,142,1,50,ks
142,43.221872451568345,gn,142,1,50,ks
142,46.86037900828264,hybrid_gn,142,1,50,ks
143,39.899000346827535,old,143,1,50,ks
143,39.90288386274485,boot,143,1,50,ks
143,39.71397305304363,all_boot,143,1,50,ks
143,26.370407588500182,null,143,1,50,ks
143,37.89931650534985,gn,143,1,50,ks
143,26.370407588500182,hybrid_gn,143,1,50,ks
144,40.11202247669305,old,144,1,50,ks
144,40.11095850207804,boot,144,1,50,ks
144,40.113778951541526,all_boot,144,1,50,ks
144,34.834198880441186,null,144,1,50,ks
144,38.08057552595041,gn,144,1,50,ks
144,34.834198880441186,hybrid_gn,144,1,50,ks
145,39.8311597205597,old,145,1,50,ks
145,39.82954891561576,boot,145,1,50,ks
145,39.828365498305054,all_boot,145,1,50,ks
145,43.95517733009485,null,145,1,50,ks
145,40.56499478612764,gn,145,1,50,ks
145,43.95517733009485,hybrid_gn,145,1,50,ks
146,39.4296968474577,old,146,1,50,ks
146,39.43529492334848,boot,146,1,50,ks
146,39.44367356476921,all_boot,146,1,50,ks
146,44.51819468128977,null,146,1,50,ks
146,40.46284062118833,gn,146,1,50,ks
146,44.51819468128977,hybrid_gn,146,1,50,ks
147,40.25994024467535,old,147,1,50,ks
147,40.31754361122734,boot,147,1,50,ks
147,40.337433815694396,all_boot,147,1,50,ks
147,36.06044787611564,null,147,1,50,ks
147,39.01201987381313,gn,147,1,50,ks
147,36.06044787611564,hybrid_gn,147,1,50,ks
148,40.536748446350344,old,148,1,50,ks
148,40.534698842166804,boot,148,1,50,ks
148,40.53691288813482,all_boot,148,1,50,ks
148,32.86371259200265,null,148,1,50,ks
148,40.132515055927534,gn,148,1,50,ks
148,32.86371259200265,hybrid_gn,148,1,50,ks
149,40.23956208535112,old,149,1,50,ks
149,40.2487189870896,boot,149,1,50,ks
149,40.24870127587964,all_boot,149,1,50,ks
149,42.632986143907935,null,149,1,50,ks
149,41.215990155656215,gn,149,1,50,ks
149,42.632986143907935,hybrid_gn,149,1,50,ks
150,40.17152596114446,old,150,1,50,ks
150,40.17264775606071,boot,150,1,50,ks
150,40.16935976623844,all_boot,150,1,50,ks
150,40.42317713698865,null,150,1,50,ks
150,40.1988484213002,gn,150,1,50,ks
150,40.42317713698865,hybrid_gn,150,1,50,ks
151,39.8618521371648,old,151,1,50,ks
151,39.86250885992495,boot,151,1,50,ks
151,39.866719723322035,all_boot,151,1,50,ks
151,15.864052391483723,null,151,1,50,ks
151,35.961971799704784,gn,151,1,50,ks
151,15.864052391483723,hybrid_gn,151,1,50,ks
152,39.967579036244416,old,152,1,50,ks
152,39.957660623451645,boot,152,1,50,ks
152,39.98491756493302,all_boot,152,1,50,ks
152,22.48482260861392,null,152,1,50,ks
152,37.651406124322584,gn,152,1,50,ks
152,22.48482260861392,hybrid_gn,152,1,50,ks
153,39.481164436036686,old,153,1,50,ks
153,39.48242020640715,boot,153,1,50,ks
153,39.48316305562527,all_boot,153,1,50,ks
153,41.985799646161226,null,153,1,50,ks
153,39.59904906832478,gn,153,1,50,ks
153,41.985799646161226,hybrid_gn,153,1,50,ks
154,39.703353201449005,old,154,1,50,ks
154,39.70383403976523,boot,154,1,50,ks
154,39.7040533972445,all_boot,154,1,50,ks
154,39.42650899502182,null,154,1,50,ks
154,39.51968803846271,gn,154,1,50,ks
154,39.42650899502182,hybrid_gn,154,1,50,ks
155,40.065414464074024,old,155,1,50,ks
155,40.086039728639264,boot,155,1,50,ks
155,40.063831175767014,all_boot,155,1,50,ks
155,32.71379515675783,null,155,1,50,ks
155,39.468606622807215,gn,155,1,50,ks
155,32.71379515675783,hybrid_gn,155,1,50,ks
156,40.03469726139757,old,156,1,50,ks
156,40.03603270441061,boot,156,1,50,ks
156,40.04002322553001,all_boot,156,1,50,ks
156,41.120558287334525,null,156,1,50,ks
156,40.24853609589504,gn,156,1,50,ks
156,41.120558287334525,hybrid_gn,156,1,50,ks
157,39.91160929698972,old,157,1,50,ks
157,39.908455883015,boot,157,1,50,ks
157,39.899546004654304,all_boot,157,1,50,ks
157,34.83627421023534,null,157,1,50,ks
157,39.06874508158519,gn,157,1,50,ks
157,34.83627421023534,hybrid_gn,157,1,50,ks
158,40.3347367933709,old,158,1,50,ks
158,40.33575023904619,boot,158,1,50,ks
158,40.34434943222064,all_boot,158,1,50,ks
158,37.79792611306507,null,158,1,50,ks
158,40.17713064322327,gn,158,1,50,ks
158,37.79792611306507,hybrid_gn,158,1,50,ks
159,39.92058908899511,old,159,1,50,ks
159,39.936465204483476,boot,159,1,50,ks
159,39.93514734243687,all_boot,159,1,50,ks
159,33.70643064821063,null,159,1,50,ks
159,37.39644353329357,gn,159,1,50,ks
159,33.70643064821063,hybrid_gn,159,1,50,ks
160,40.060176612538264,old,160,1,50,ks
160,40.060186038096695,boot,160,1,50,ks
160,40.06012786942908,all_boot,160,1,50,ks
160,38.452333734425125,null,160,1,50,ks
160,39.65850256970821,gn,160,1,50,ks
160,38.452333734425125,hybrid_gn,160,1,50,ks
161,39.634969519948115,old,161,1,50,ks
161,39.62691821868517,boot,161,1,50,ks
161,39.62006489567834,all_boot,161,1,50,ks
161,30.22879155772416,null,161,1,50,ks
161,34.30612336893787,gn,161,1,50,ks
161,30.22879155772416,hybrid_gn,161,1,50,ks
162,39.663085945219144,old,162,1,50,ks
162,39.640346260939445,boot,162,1,50,ks
162,39.61181338701846,all_boot,162,1,50,ks
162,32.213329084055495,null,162,1,50,ks
162,37.604320666869896,gn,162,1,50,ks
162,32.213329084055495,hybrid_gn,162,1,50,ks
163,39.69503909479347,old,163,1,50,ks
163,39.69833482712964,boot,163,1,50,ks
163,39.70639336862659,all_boot,163,1,50,ks
163,34.57744731110177,null,163,1,50,ks
163,37.73276027290807,gn,163,1,50,ks
163,34.57744731110177,hybrid_gn,163,1,50,ks
164,39.95002729218729,old,164,1,50,ks
164,39.95109543104102,boot,164,1,50,ks
164,39.95122183907674,all_boot,164,1,50,ks
164,51.188173149991655,null,164,1,50,ks
164,43.86766752932024,gn,164,1,50,ks
164,51.188173149991655,hybrid_gn,164,1,50,ks
165,39.40219004065531,old,165,1,50,ks
165,39.41694013130386,boot,165,1,50,ks
165,39.423904692741104,all_boot,165,1,50,ks
165,39.35742794104855,null,165,1,50,ks
165,38.988551168609796,gn,165,1,50,ks
165,39.35742794104855,hybrid_gn,165,1,50,ks
166,39.77902421202956,old,166,1,50,ks
166,39.79783334413089,boot,166,1,50,ks
166,39.785636377102044,all_boot,166,1,50,ks
166,33.47125601860997,null,166,1,50,ks
166,38.72888210728554,gn,166,1,50,ks
166,33.47125601860997,hybrid_gn,166,1,50,ks
167,40.01741122204419,old,167,1,50,ks
167,40.01704654375793,boot,167,1,50,ks
167,40.01691995107774,all_boot,167,1,50,ks
167,32.851883551315865,null,167,1,50,ks
167,37.53900572773782,gn,167,1,50,ks
167,32.851883551315865,hybrid_gn,167,1,50,ks
168,40.419600654575525,old,168,1,50,ks
168,40.41921338677691,boot,168,1,50,ks
168,40.42022239451193,all_boot,168,1,50,ks
168,34.81858555313634,null,168,1,50,ks
168,39.279880558451076,gn,168,1,50,ks
168,34.81858555313634,hybrid_gn,168,1,50,ks
169,39.95394100239362,old,169,1,50,ks
169,39.953409650487174,boot,169,1,50,ks
169,39.944603180594065,all_boot,169,1,50,ks
169,37.36650194446369,null,169,1,50,ks
169,39.81691238693243,gn,169,1,50,ks
169,37.36650194446369,hybrid_gn,169,1,50,ks
170,39.90937976678962,old,170,1,50,ks
170,39.91053041325979,boot,170,1,50,ks
170,39.910502234712396,all_boot,170,1,50,ks
170,14.276856875489871,null,170,1,50,ks
170,26.515137868579995,gn,170,1,50,ks
170,14.276856875489871,hybrid_gn,170,1,50,ks
171,39.72151050669208,old,171,1,50,ks
171,39.72105649249274,boot,171,1,50,ks
171,39.72176576622642,all_boot,171,1,50,ks
171,34.062139400938044,null,171,1,50,ks
171,37.86736406527383,gn,171,1,50,ks
171,34.062139400938044,hybrid_gn,171,1,50,ks
172,39.78915632901906,old,172,1,50,ks
172,39.780341688809,boot,172,1,50,ks
172,39.80709190436695,all_boot,172,1,50,ks
172,31.241130965688225,null,172,1,50,ks
172,36.86016891257861,gn,172,1,50,ks
172,31.241130965688225,hybrid_gn,172,1,50,ks
173,40.03569361074739,old,173,1,50,ks
173,40.03187945869911,boot,173,1,50,ks
173,40.035695075181636,all_boot,173,1,50,ks
173,34.13601792986814,null,173,1,50,ks
173,37.59490584122864,gn,173,1,50,ks
173,34.13601792986814,hybrid_gn,173,1,50,ks
174,40.33330779515231,old,174,1,50,ks
174,40.33134061397474,boot,174,1,50,ks
174,40.350757239850665,all_boot,174,1,50,ks
174,39.671862338944905,null,174,1,50,ks
174,40.083641664168354,gn,174,1,50,ks
174,39.671862338944905,hybrid_gn,174,1,50,ks
175,39.94845169720843,old,175,1,50,ks
175,39.93167794313864,boot,175,1,50,ks
175,39.93761438470267,all_boot,175,1,50,ks
175,42.320078558417386,null,175,1,50,ks
175,39.308121136566484,gn,175,1,50,ks
175,42.320078558417386,hybrid_gn,175,1,50,ks
176,40.13312044649855,old,176,1,50,ks
176,40.13388162078111,boot,176,1,50,ks
176,40.13277251952435,all_boot,176,1,50,ks
176,37.772568318869865,null,176,1,50,ks
176,39.17054367079734,gn,176,1,50,ks
176,37.772568318869865,hybrid_gn,176,1,50,ks
177,39.715320914122124,old,177,1,50,ks
177,39.7119693454994,boot,177,1,50,ks
177,39.716506048638024,all_boot,177,1,50,ks
177,32.81243051270316,null,177,1,50,ks
177,39.08432535076443,gn,177,1,50,ks
177,32.81243051270316,hybrid_gn,177,1,50,ks
178,39.992926317375755,old,178,1,50,ks
178,40.01663720590302,boot,178,1,50,ks
178,39.99985807379651,all_boot,178,1,50,ks
178,33.76999075223007,null,178,1,50,ks
178,39.0313632948475,gn,178,1,50,ks
178,33.76999075223007,hybrid_gn,178,1,50,ks
179,40.090059937852764,old,179,1,50,ks
179,40.09005993785276,boot,179,1,50,ks
179,40.090059937852764,all_boot,179,1,50,ks
179,34.07578621287649,null,179,1,50,ks
179,39.383007950914354,gn,179,1,50,ks
179,34.07578621287649,hybrid_gn,179,1,50,ks
180,39.605304043330385,old,180,1,50,ks
180,39.60552578007139,boot,180,1,50,ks
180,39.6051312783794,all_boot,180,1,50,ks
180,35.235094925931534,null,180,1,50,ks
180,39.605206631669596,gn,180,1,50,ks
180,35.235094925931534,hybrid_gn,180,1,50,ks
181,40.24820315038945,old,181,1,50,ks
181,40.24837075739626,boot,181,1,50,ks
181,40.24621552211948,all_boot,181,1,50,ks
181,33.877913166461994,null,181,1,50,ks
181,38.89011041092121,gn,181,1,50,ks
181,33.877913166461994,hybrid_gn,181,1,50,ks
182,40.24386781945647,old,182,1,50,ks
182,40.25311783704984,boot,182,1,50,ks
182,40.2625956489817,all_boot,182,1,50,ks
182,36.79057943821819,null,182,1,50,ks
182,39.55457824274939,gn,182,1,50,ks
182,36.79057943821819,hybrid_gn,182,1,50,ks
183,40.30470182741547,old,183,1,50,ks
183,40.30166178632085,boot,183,1,50,ks
183,40.30410217120869,all_boot,183,1,50,ks
183,38.67798833049643,null,183,1,50,ks
183,39.966916753839335,gn,183,1,50,ks
183,38.67798833049643,hybrid_gn,183,1,50,ks
184,40.256236155296534,old,184,1,50,ks
184,40.25248047626946,boot,184,1,50,ks
184,40.249531911346025,all_boot,184,1,50,ks
184,40.22978486618361,null,184,1,50,ks
184,39.58661417411643,gn,184,1,50,ks
184,40.22978486618361,hybrid_gn,184,1,50,ks
185,39.89913746697346,old,185,1,50,ks
185,39.86839982895347,boot,185,1,50,ks
185,39.86093351088054,all_boot,185,1,50,ks
185,25.515345590175677,null,185,1,50,ks
185,36.21375998008014,gn,185,1,50,ks
185,25.515345590175677,hybrid_gn,185,1,50,ks
186,40.29576475008145,old,186,1,50,ks
186,40.299537235554304,boot,186,1,50,ks
186,40.30460451551449,all_boot,186,1,50,ks
186,37.05349866548029,null,186,1,50,ks
186,40.101332134967535,gn,186,1,50,ks
186,37.05349866548029,hybrid_gn,186,1,50,ks
187,40.18326450338621,old,187,1,50,ks
187,40.200237119242736,boot,187,1,50,ks
187,40.20711565074524,all_boot,187,1,50,ks
187,37.955914258495966,null,187,1,50,ks
187,39.735060248158334,gn,187,1,50,ks
187,37.955914258495966,hybrid_gn,187,1,50,ks
188,40.40223110417763,old,188,1,50,ks
188,40.40005295946443,boot,188,1,50,ks
188,40.38712753520277,all_boot,188,1,50,ks
188,35.92183088240383,null,188,1,50,ks
188,39.419683167700256,gn,188,1,50,ks
188,35.92183088240383,hybrid_gn,188,1,50,ks
189,39.296354589718526,old,189,1,50,ks
189,39.29624168109927,boot,189,1,50,ks
189,39.29650569827631,all_boot,189,1,50,ks
189,36.68169590682671,null,189,1,50,ks
189,38.99705796448587,gn,189,1,50,ks
189,36.68169590682671,hybrid_gn,189,1,50,ks
190,40.249335198942845,old,190,1,50,ks
190,40.26924462170662,boot,190,1,50,ks
190,40.255444857350945,all_boot,190,1,50,ks
190,35.04787552628524,null,190,1,50,ks
190,37.46948123389923,gn,190,1,50,ks
190,35.04787552628524,hybrid_gn,190,1,50,ks
191,39.936057153006956,old,191,1,50,ks
191,39.94310272856768,boot,191,1,50,ks
191,39.92655025845255,all_boot,191,1,50,ks
191,32.264975497966724,null,191,1,50,ks
191,38.251930364562334,gn,191,1,50,ks
191,32.264975497966724,hybrid_gn,191,1,50,ks
192,40.07266630737192,old,192,1,50,ks
192,40.08640003438144,boot,192,1,50,ks
192,40.078699009401646,all_boot,192,1,50,ks
